"STATISTIC","Statistic Label","TLIST(A1)","Year","C01779V03424","Commodity Group","UNIT","VALUE"
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1984","1984","06","Health","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1984","1984","07","Transport","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1984","1984","08","Communications","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1984","1984","09","Recreation and culture","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1984","1984","10","Education","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1984","1984","11","Restaurants and hotels","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1984","1984","12","Miscellaneous goods and services","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1985","1985","-","All items","%","5.6"
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1985","1985","01","Food and non-alcoholic beverages","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1985","1985","02","Alcoholic beverages and tobacco","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1985","1985","03","Clothing and footwear","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1985","1985","04","Housing, water, electricity, gas and other fuels","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1985","1985","05","Furnishings, household equipment and routine household maintenance","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1985","1985","06","Health","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1985","1985","07","Transport","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1985","1985","08","Communications","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1985","1985","09","Recreation and culture","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1985","1985","10","Education","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1985","1985","11","Restaurants and hotels","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1985","1985","12","Miscellaneous goods and services","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1986","1986","-","All items","%","3.7"
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1986","1986","01","Food and non-alcoholic beverages","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1986","1986","02","Alcoholic beverages and tobacco","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1986","1986","03","Clothing and footwear","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1986","1986","04","Housing, water, electricity, gas and other fuels","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1986","1986","05","Furnishings, household equipment and routine household maintenance","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1986","1986","06","Health","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1986","1986","07","Transport","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1986","1986","08","Communications","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1986","1986","09","Recreation and culture","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1986","1986","10","Education","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1986","1986","11","Restaurants and hotels","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1986","1986","12","Miscellaneous goods and services","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1987","1987","-","All items","%","3.2"
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1987","1987","01","Food and non-alcoholic beverages","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1987","1987","02","Alcoholic beverages and tobacco","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1987","1987","03","Clothing and footwear","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1987","1987","04","Housing, water, electricity, gas and other fuels","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1987","1987","05","Furnishings, household equipment and routine household maintenance","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1987","1987","06","Health","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1987","1987","07","Transport","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1987","1987","08","Communications","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1987","1987","09","Recreation and culture","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1987","1987","10","Education","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1987","1987","11","Restaurants and hotels","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1987","1987","12","Miscellaneous goods and services","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1988","1988","-","All items","%","2.2"
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1988","1988","01","Food and non-alcoholic beverages","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1988","1988","02","Alcoholic beverages and tobacco","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1988","1988","03","Clothing and footwear","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1988","1988","04","Housing, water, electricity, gas and other fuels","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1988","1988","05","Furnishings, household equipment and routine household maintenance","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1988","1988","06","Health","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1988","1988","07","Transport","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1988","1988","08","Communications","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1988","1988","09","Recreation and culture","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1988","1988","10","Education","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1988","1988","11","Restaurants and hotels","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1988","1988","12","Miscellaneous goods and services","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1989","1989","-","All items","%","4.1"
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1989","1989","01","Food and non-alcoholic beverages","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1989","1989","02","Alcoholic beverages and tobacco","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1989","1989","03","Clothing and footwear","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1989","1989","04","Housing, water, electricity, gas and other fuels","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1989","1989","05","Furnishings, household equipment and routine household maintenance","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1989","1989","06","Health","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1989","1989","07","Transport","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1989","1989","08","Communications","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1989","1989","09","Recreation and culture","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1989","1989","10","Education","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1989","1989","11","Restaurants and hotels","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1989","1989","12","Miscellaneous goods and services","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1990","1990","-","All items","%","3.3"
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1990","1990","01","Food and non-alcoholic beverages","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1990","1990","02","Alcoholic beverages and tobacco","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1990","1990","03","Clothing and footwear","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1990","1990","04","Housing, water, electricity, gas and other fuels","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1990","1990","05","Furnishings, household equipment and routine household maintenance","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1990","1990","06","Health","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1990","1990","07","Transport","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1990","1990","08","Communications","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1990","1990","09","Recreation and culture","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1990","1990","10","Education","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1990","1990","11","Restaurants and hotels","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1990","1990","12","Miscellaneous goods and services","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1991","1991","-","All items","%","3.3"
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1991","1991","01","Food and non-alcoholic beverages","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1991","1991","02","Alcoholic beverages and tobacco","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1991","1991","03","Clothing and footwear","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1991","1991","04","Housing, water, electricity, gas and other fuels","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1991","1991","05","Furnishings, household equipment and routine household maintenance","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1991","1991","06","Health","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1991","1991","07","Transport","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1991","1991","08","Communications","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1991","1991","09","Recreation and culture","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1991","1991","10","Education","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1991","1991","11","Restaurants and hotels","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1991","1991","12","Miscellaneous goods and services","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1992","1992","-","All items","%","3.1"
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1992","1992","01","Food and non-alcoholic beverages","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1992","1992","02","Alcoholic beverages and tobacco","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1992","1992","03","Clothing and footwear","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1992","1992","04","Housing, water, electricity, gas and other fuels","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1992","1992","05","Furnishings, household equipment and routine household maintenance","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1992","1992","06","Health","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1992","1992","07","Transport","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1992","1992","08","Communications","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1992","1992","09","Recreation and culture","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1992","1992","10","Education","%",""
"CPA01C05","Annual Average Percentage Change in Consumer Price Index","1992","1992","11","Restaurants and hotels","%",""
